ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.687382,6.372213,4.417743,4.802133,-13.50426,0.2791645,-43.18093,18.31425,,LEFT_ACCELERATE
-1,6.71154,6.352067,4.429459,4.790963,-13.41776,0.2791632,-43.17206,18.32009,,LEFT_ACCELERATE
-1,6.730424,6.336363,4.438622,4.782226,-13.32934,0.2791639,-43.16324,18.32606,,ACCELERATE
-1,6.744219,6.324352,4.447532,4.773343,-13.24185,0.2791646,-43.15452,18.33196,,ACCELERATE
-1,6.75786,6.312492,4.456338,4.764562,-13.16559,0.2791651,-43.14692,18.33711,,ACCELERATE
-1,6.769758,6.302152,4.464015,4.756908,-13.10205,0.2791651,-43.14064,18.34139,,ACCELERATE
-1,6.779539,6.293629,4.470354,4.750586,-12.97164,0.2791637,-43.12801,18.35019,,ACCELERATE
-1,6.799085,6.276604,4.483081,4.737879,-12.89237,0.2791629,-43.12032,18.35554,,ACCELERATE
-1,6.810939,6.266262,4.490821,4.730151,-12.81741,0.2791622,-43.11308,18.36059,,ACCELERATE
-1,6.822118,6.256528,4.498119,4.722866,-12.73272,0.2791626,-43.10508,18.3663,,ACCELERATE
-1,6.834342,6.245869,4.506153,4.714834,-12.65746,0.279163,-43.09798,18.37138,,ACCELERATE
-1,6.845184,6.236391,4.513296,4.707693,-12.58703,0.2791634,-43.09133,18.37613,,ACCELERATE
-1,6.855338,6.227525,4.519977,4.701015,-12.46287,0.2791632,-43.07975,18.3845,,ACCELERATE
-1,6.872937,6.212149,4.531599,4.689391,-12.38172,0.2791626,-43.07228,18.38997,,ACCELERATE
-1,6.884263,6.202251,4.539099,4.681887,-12.30361,0.2791621,-43.06508,18.39524,,ACCELERATE
-1,6.895165,6.192706,4.546323,4.67466,-12.21985,0.2791618,-43.05739,18.40089,,ACCELERATE
-1,6.906824,6.182523,4.554044,4.666934,-12.1427,0.279162,-43.05044,18.40609,,ACCELERATE
-1,6.91731,6.173342,4.561011,4.659961,-12.02432,0.2791625,-43.03978,18.41407,,ACCELERATE
-1,6.933401,6.159268,4.571697,4.649266,-11.93417,0.279163,-43.03166,18.42015,,ACCELERATE
-1,6.945658,6.14855,4.579833,4.641122,-11.84434,0.2791624,-43.02374,18.4262,,ACCELERATE
-1,6.957585,6.138106,4.587766,4.63318,-11.756,0.2791618,-43.01595,18.43215,,ACCELERATE
-1,6.969311,6.127835,4.595569,4.625369,-11.68526,0.2791614,-43.00972,18.43692,,ACCELERATE
-1,6.978703,6.119611,4.601817,4.619114,-11.61536,0.2791615,-43.00359,18.44163,,ACCELERATE
-1,6.987928,6.111533,4.607951,4.612974,-11.47362,0.2791618,-42.99134,18.45119,,ACCELERATE
-1,7.006361,6.0954,4.620216,4.600694,-11.39539,0.2791621,-42.98458,18.45646,,ACCELERATE
-1,7.016534,6.086484,4.626991,4.593912,-11.31075,0.2791621,-42.97732,18.46216,,ACCELERATE
-1,7.027455,6.076913,4.634263,4.586632,-11.22876,0.2791615,-42.97036,18.46769,,ACCELERATE
-1,7.037924,6.067751,4.641225,4.579661,-11.16121,0.279161,-42.96463,18.47224,,ACCELERATE
-1,7.046544,6.060202,4.646964,4.573915,-11.07572,0.2791604,-42.95738,18.478,,ACCELERATE
-1,7.057444,6.050649,4.654223,4.566647,-10.96122,0.2791607,-42.94778,18.48571,,ACCELERATE
-1,7.071857,6.038022,4.66383,4.557029,-10.87743,0.2791611,-42.9408,18.49135,,ACCELERATE
-1,7.08239,6.028809,4.670822,4.550028,-10.79842,0.2791615,-42.93421,18.49668,,ACCELERATE
-1,7.092283,6.020135,4.677414,4.543429,-10.72786,0.2791615,-42.92835,18.50143,,ACCELERATE
-1,7.101093,6.012416,4.683279,4.537557,-10.64571,0.2791611,-42.92161,18.50696,,ACCELERATE
-1,7.111222,6.003531,4.690028,4.530801,-10.52174,0.2791605,-42.91144,18.51531,,ACCELERATE
-1,7.126528,5.990119,4.700211,4.520607,-10.44529,0.2791603,-42.90517,18.52046,,ACCELERATE
-1,7.135966,5.981863,4.706478,4.514333,-10.36221,0.2791605,-42.89846,18.52606,,ACCELERATE
-1,7.14608,5.973005,4.713203,4.5076,-10.27437,0.2791606,-42.89136,18.53198,,ACCELERATE
-1,7.156768,5.963636,4.720307,4.50049,-10.20039,0.2791608,-42.88538,18.53696,,ACCELERATE
-1,7.165766,5.955753,4.726295,4.494495,-10.12789,0.279161,-42.87954,18.54184,,ACCELERATE
-1,7.174541,5.948071,4.732134,4.48865,-9.986109,0.2791607,-42.86824,18.55139,,ACCELERATE
-1,7.191568,5.93315,4.743445,4.477328,-9.908947,0.2791606,-42.86209,18.55659,,ACCELERATE
-1,7.200827,5.925041,4.749602,4.471166,-9.832582,0.2791609,-42.85603,18.56173,,ACCELERATE
-1,7.209952,5.917047,4.755674,4.465088,-9.747242,0.2791608,-42.84931,18.56748,,ACCELERATE
-1,7.220076,5.908175,4.762392,4.458364,-9.676149,0.2791607,-42.84371,18.57227,,ACCELERATE
-1,7.2285,5.900783,4.767999,4.452753,-9.586641,0.2791606,-42.83667,18.57829,,ACCELERATE
-1,7.239123,5.89149,4.775045,4.445699,-9.48024,0.2791603,-42.82837,18.58546,,ACCELERATE
-1,7.251613,5.880541,4.783354,4.437384,-9.3975,0.2791602,-42.82194,18.59103,,ACCELERATE
-1,7.259216,5.872036,4.789793,4.430939,-9.315684,0.2791601,-42.81557,18.59654,,ACCELERATE
-1,7.265869,5.863633,4.796164,4.424563,-9.238085,0.2791601,-42.80957,18.60176,,ACCELERATE
-1,7.272162,5.855696,4.802179,4.418543,-9.154406,0.2791603,-42.80313,18.6074,,ACCELERATE
-1,7.278879,5.847179,4.808622,4.412095,-9.041025,0.2791605,-42.79441,18.61503,,ACCELERATE
-1,7.287992,5.835667,4.817352,4.403359,-8.961982,0.2791603,-42.78833,18.62036,,ACCELERATE
-1,7.294322,5.827641,4.823432,4.397274,-8.881253,0.2791603,-42.78219,18.62579,,ACCELERATE
-1,7.300715,5.819513,4.829586,4.391117,-8.789433,0.2791602,-42.7752,18.63197,,ACCELERATE
-1,7.307969,5.810284,4.836583,4.384115,-8.712906,0.2791602,-42.76937,18.63713,,ACCELERATE
-1,7.314022,5.802578,4.842416,4.378278,-8.639394,0.2791605,-42.76381,18.64207,,ACCELERATE
-1,7.319825,5.795217,4.847989,4.372702,-8.505028,0.2791604,-42.75368,18.65112,,ACCELERATE
-1,7.330304,5.781821,4.858132,4.362552,-8.422426,0.2791604,-42.74745,18.65668,,ACCELERATE
-1,7.336758,5.773578,4.86437,4.35631,-8.333011,0.2791604,-42.74073,18.6627,,ACCELERATE
-1,7.34373,5.764694,4.871089,4.349587,-8.255598,0.2791602,-42.73495,18.66791,,ACCELERATE
-1,7.349704,5.757035,4.876883,4.34379,-8.185723,0.2791601,-42.72973,18.67262,,ACCELERATE
-1,7.353127,5.750131,4.882108,4.338562,-8.06565,0.2791601,-42.72076,18.6807,,ACCELERATE
-1,7.354707,5.738264,4.89109,4.329576,-7.972745,0.2791603,-42.71388,18.68695,,ACCELERATE
-1,7.355838,5.72916,4.897982,4.32268,-7.896993,0.2791604,-42.70827,18.69205,,ACCELERATE
-1,7.356766,5.721732,4.9036,4.317059,-7.818659,0.2791607,-42.70246,18.69733,,ACCELERATE
-1,7.35774,5.714047,4.909414,4.311242,-7.74227,0.2791607,-42.69682,18.70247,,ACCELERATE
-1,7.358653,5.707181,4.91506,4.305594,-7.640943,0.2791603,-42.68937,18.70929,,ACCELERATE
-1,7.359822,5.700151,4.922524,4.298126,-7.518918,0.2791598,-42.6804,18.71751,,ACCELERATE
-1,7.361227,5.691697,4.931511,4.289135,-7.435452,0.2791598,-42.67429,18.72313,,ACCELERATE
-1,7.362159,5.685948,4.937631,4.283013,-7.344266,0.2791601,-42.66763,18.72926,,ACCELERATE
-1,7.363159,5.679681,4.944301,4.27634,-7.26659,0.2791604,-42.66196,18.73449,,ACCELERATE
-1,7.363995,5.67435,4.949977,4.270661,-7.192928,0.2791608,-42.65657,18.73945,,ACCELERATE
-1,7.364796,5.669291,4.955367,4.26527,-7.082161,0.2791605,-42.64854,18.74691,,ACCELERATE
-1,7.36594,5.661751,4.963417,4.257217,-6.967928,0.27916,-42.64025,18.75459,,ACCELERATE
-1,7.367114,5.653978,4.971716,4.248915,-6.898307,0.2791595,-42.6352,18.75928,,ACCELERATE
-1,7.365633,5.64925,4.976777,4.243853,-6.821449,0.2791596,-42.62965,18.76445,,ACCELERATE
-1,7.361772,5.644053,4.982331,4.238297,-6.740556,0.27916,-42.62383,18.7699,,ACCELERATE
19.96272,7.357681,5.641784,4.988168,4.232457,-6.673104,0.2791604,-42.61896,18.77444,,ACCELERATE
19.89541,7.354284,5.641115,4.993046,4.227578,-6.554429,0.2791608,-42.61042,18.78243,,ACCELERATE
19.77701,7.348282,5.639967,5.001601,4.219021,-6.463199,0.2791603,-42.60388,18.78857,,ACCELERATE
19.68595,7.343635,5.639128,5.008149,4.212471,-6.389037,0.2791599,-42.59856,18.79356,,ACCELERATE
19.61191,7.339839,5.638441,5.013477,4.20714,-6.308188,0.2791595,-42.59276,18.799,,ACCELERATE
19.53129,7.335721,5.637699,5.019284,4.201332,-6.244265,0.2791597,-42.5882,18.8033,,ACCELERATE
19.46753,7.332452,5.637112,5.023856,4.196759,-6.17191,0.27916,-42.58304,18.80817,,ACCELERATE
19.39526,7.32872,5.636484,5.029025,4.191589,-6.049922,0.2791606,-42.57434,18.81638,,ACCELERATE
19.27347,7.322444,5.635417,5.03774,4.182871,-5.969741,0.2791608,-42.56863,18.82178,,ACCELERATE
19.19347,7.318309,5.634725,5.043455,4.177155,-5.886601,0.2791603,-42.56273,18.82738,,ACCELERATE
19.11041,7.313972,5.634608,5.049365,4.171244,-5.79784,0.2791598,-42.55643,18.83335,,ACCELERATE
19.02174,7.309373,5.639595,5.055676,4.16493,-5.727661,0.2791595,-42.55145,18.83807,,ACCELERATE
18.95162,7.305728,5.643546,5.060665,4.15994,-5.625169,0.2791598,-42.5442,18.84497,,ACCELERATE
18.84931,7.300382,5.649356,5.067928,4.152675,-5.527117,0.2791603,-42.53728,18.85157,,ACCELERATE
18.75133,7.290422,5.654923,5.074867,4.145736,-5.457283,0.2791607,-42.53234,18.85627,,ACCELERATE
18.68162,7.28282,5.658877,5.079809,4.140791,-5.38399,0.2791611,-42.52717,18.8612,,ACCELERATE
18.60835,7.274809,5.663051,5.084989,4.135611,-5.300838,0.2791606,-42.52132,18.8668,,ACCELERATE
18.52532,7.26573,5.667795,5.090849,4.129749,-5.238688,0.2791602,-42.51694,18.87098,,ACCELERATE
18.46317,7.258926,5.67134,5.095234,4.125363,-5.172589,0.2791597,-42.51229,18.87543,,ACCELERATE
18.39716,7.251692,5.675119,5.099894,4.120702,-5.05169,0.2791595,-42.50381,18.88357,,ACCELERATE
18.27632,7.238453,5.682754,5.108397,4.112199,-4.972361,0.2791599,-42.49825,18.8889,,ACCELERATE
18.19708,7.229744,5.693108,5.11397,4.106624,-4.895837,0.2791604,-42.49288,18.89405,,ACCELERATE
18.12063,7.221352,5.703079,5.119342,4.101252,-4.823537,0.2791607,-42.48782,18.89892,,ACCELERATE
18.04833,7.21342,5.712522,5.124418,4.096175,-4.752807,0.2791606,-42.48287,18.90368,,ACCELERATE
17.97766,7.205637,5.721776,5.129373,4.091219,-4.666387,0.2791601,-42.47683,18.9095,,ACCELERATE
17.89131,7.19614,5.733058,5.135424,4.085167,-4.540444,0.2791594,-42.46804,18.91797,,ACCELERATE
17.76539,7.18228,5.749541,5.144237,4.076355,-4.465032,0.2791594,-42.46278,18.92305,,ACCELERATE
17.6901,7.173982,5.759423,5.149497,4.071093,-4.373348,0.27916,-42.4564,18.92922,,ACCELERATE
17.59839,7.163867,5.771453,5.155896,4.064692,-4.304329,0.2791604,-42.4516,18.93386,,ACCELERATE
17.5294,7.156261,5.780501,5.159899,4.059883,-4.232627,0.2791608,-42.44661,18.93869,,ACCELERATE
17.45774,7.147379,5.794908,5.1633,4.054882,-4.134912,0.2791606,-42.43982,18.94526,,ACCELERATE
17.35998,7.131323,5.815888,5.167919,4.04808,-4.028205,0.2791601,-42.43241,18.95245,,ACCELERATE
17.2533,7.113794,5.83881,5.172956,4.040658,-3.939024,0.2791597,-42.42622,18.95845,,ACCELERATE
17.16407,7.099143,5.857984,5.177166,4.034457,-3.841465,0.2791598,-42.41947,18.96501,,ACCELERATE
17.06653,7.083092,5.878958,5.181761,4.027686,-3.748464,0.2791599,-42.41303,18.97127,,ACCELERATE
16.97354,7.067791,5.898966,5.186131,4.021236,-3.669763,0.2791601,-42.40758,18.97657,,ACCELERATE
16.89485,7.054849,5.915904,5.189837,4.017303,-3.535481,0.2791603,-42.3983,18.98561,,ACCELERATE
16.76048,7.03273,5.949817,5.196136,4.010993,-3.42259,0.27916,-42.39051,18.9932,,ACCELERATE
16.64758,7.014132,5.985019,5.201421,4.005698,-3.304279,0.2791598,-42.38235,19.00116,,ACCELERATE
16.52918,6.994644,6.021922,5.206963,4.000145,-3.220397,0.2791599,-42.37657,19.00681,,ACCELERATE
16.44534,6.980808,6.048084,5.210876,3.996226,-3.101135,0.27916,-42.36836,19.01483,,ACCELERATE
16.32605,6.961141,6.085297,5.216444,3.990647,-2.983942,0.2791601,-42.36024,19.02272,,LEFT_ACCELERATE
16.21125,6.942519,6.120702,5.219948,3.985148,-2.856875,0.2791601,-42.35135,19.03127,,LEFT_ACCELERATE
16.09182,6.923775,6.166018,5.220571,3.979139,-2.773988,0.2791601,-42.34555,19.03685,,LEFT_ACCELERATE
16.01388,6.907182,6.198533,5.220976,3.976941,-2.669029,0.27916,-42.33794,19.04391,,LEFT_ACCELERATE
15.92482,6.888827,6.234257,5.221763,3.976166,-2.53886,0.27916,-42.32822,19.05268,,LEFT_ACCELERATE
15.82405,6.868757,6.272968,5.223018,3.974958,-2.464924,0.2791601,-42.3227,19.05766,,LEFT_ACCELERATE
15.76661,6.85733,6.294898,5.223739,3.974271,-2.37868,0.2791599,-42.31586,19.06347,,LEFT_ACCELERATE
15.70776,6.846431,6.315587,5.224995,3.973091,-2.290789,0.27916,-42.3086,19.06939,,LEFT_ACCELERATE
15.65333,6.837024,6.333863,5.226586,3.97162,-2.192951,0.2791601,-42.30053,19.07598,,LEFT_ACCELERATE
15.59253,6.826542,6.363921,5.228365,3.970006,-2.059932,0.2791602,-42.2887,19.08495,,LEFT_ACCELERATE
15.52295,6.816453,6.395599,5.231712,3.967023,-1.969265,0.2791599,-42.28017,19.09107,,LEFT_ACCELERATE
15.48283,6.811918,6.412098,5.234522,3.964571,-1.878116,0.2791596,-42.2716,19.09722,,LEFT_ACCELERATE
15.44232,6.807404,6.42855,5.237391,3.962124,-1.786656,0.2791597,-42.26227,19.10339,,LEFT_ACCELERATE
15.4097,6.805635,6.439415,5.238445,3.961472,-1.658513,0.2791604,-42.24835,19.11205,,LEFT_ACCELERATE
15.37344,6.805309,6.448109,5.23787,3.961215,-1.549697,0.2791609,-42.23654,19.1194,,LEFT_ACCELERATE
15.34258,6.7986,6.455917,5.237466,3.961068,-1.454103,0.2791611,-42.2246,19.12588,,LEFT_ACCELERATE
15.33067,6.79818,6.459022,5.238696,3.959405,-1.359955,0.2791611,-42.21268,19.13225,,LEFT_ACCELERATE
15.31412,6.798459,6.46083,5.240153,3.957682,-1.265993,0.2791611,-42.20079,19.13862,,LEFT_ACCELERATE
15.29762,6.798858,6.462737,5.241702,3.956032,-1.129237,0.2791616,-42.18137,19.1479,,LEFT_ACCELERATE
15.27931,6.80298,6.45951,5.246272,3.951626,-1.001136,0.279162,-42.16281,19.1566,,LEFT_ACCELERATE
15.26337,6.807683,6.455792,5.251102,3.947291,-0.8996214,0.2791623,-42.14732,19.16349,,LEFT_ACCELERATE
15.24616,6.811067,6.455087,5.255837,3.943136,-0.821727,0.2791626,-42.13484,19.16879,,LEFT_ACCELERATE
15.22925,6.813335,6.456182,5.260118,3.93938,-0.7570624,0.2791629,-42.12449,19.17319,,LEFT_ACCELERATE
15.21519,6.81527,6.457121,5.261448,3.938563,-0.6593623,0.2791632,-42.10884,19.17984,,LEFT_ACCELERATE
15.19402,6.815902,6.459915,5.261552,3.937697,-0.5647777,0.2791634,-42.09267,19.18629,,LEFT_ACCELERATE
15.15866,6.809395,6.479023,5.26283,3.935937,-0.4857261,0.2791633,-42.07914,19.19167,,LEFT_ACCELERATE
15.12863,6.803918,6.495077,5.263956,3.934474,-0.4094261,0.2791631,-42.06608,19.19687,,LEFT_ACCELERATE
15.09954,6.798651,6.51046,5.265074,3.933085,-0.3417698,0.2791629,-42.05432,19.20148,,LEFT_ACCELERATE
15.07129,6.793601,6.525326,5.266273,3.931701,-0.2720512,0.2791633,-42.04181,19.20624,,LEFT_ACCELERATE
15.03518,6.787524,6.543427,5.267935,3.929906,-0.1729075,0.2791637,-42.02402,19.21301,,LEFT_ACCELERATE
14.9809,6.778903,6.568963,5.270319,3.927378,-0.08647782,0.2791642,-42.00851,19.2189,,LEFT_ACCELERATE
14.93333,6.771387,6.591084,5.272427,3.925194,-0.01916244,0.2791641,-41.99622,19.2235,,LEFT_ACCELERATE
14.88835,6.763669,6.613524,5.274313,3.923284,0.06478925,0.2791639,-41.9808,19.22923,,LEFT_ACCELERATE
14.82909,6.75327,6.655373,5.27675,3.920833,0.1291428,0.2791637,-41.96897,19.23362,,LEFT_ACCELERATE
14.78351,6.745297,6.687837,5.278634,3.919432,0.1920139,0.2791637,-41.95742,19.23791,,LEFT_ACCELERATE
14.73896,6.737512,6.719392,5.280476,3.920362,0.2605639,0.2791638,-41.94479,19.24259,,LEFT_ACCELERATE
14.68528,6.727728,6.757716,5.282527,3.921386,0.408275,0.2791632,-41.91748,19.25268,,LEFT_ACCELERATE
14.56089,6.704376,6.846911,5.28183,3.923615,0.481946,0.279163,-41.90386,19.25771,,LEFT_ACCELERATE
14.49872,6.690799,6.891203,5.280469,3.924729,0.5716252,0.2791628,-41.8874,19.26383,,ACCELERATE
14.41525,6.669568,6.970356,5.278789,3.92628,0.6499078,0.2791626,-41.87309,19.26917,,ACCELERATE
14.33825,6.649988,7.043801,5.277324,3.927722,0.7219328,0.2791624,-41.85992,19.27409,,ACCELERATE
14.26744,6.631985,7.111356,5.275972,3.929053,0.8459023,0.2791622,-41.83732,19.28255,,ACCELERATE
14.14547,6.600881,7.227855,5.273565,3.931426,0.9285777,0.2791621,-41.82236,19.28819,,ACCELERATE
14.06385,6.579993,7.321344,5.271843,3.933126,1.000781,0.2791621,-41.80929,19.29312,,ACCELERATE
13.99263,6.561756,7.409989,5.270345,3.937408,1.095806,0.279162,-41.79209,19.2996,,LEFT_ACCELERATE
13.89881,6.53775,7.526662,5.268372,3.943917,1.173078,0.2791618,-41.77808,19.30487,,LEFT_ACCELERATE
13.82778,6.519524,7.614665,5.266707,3.949094,1.243684,0.2791618,-41.76527,19.30969,,LEFT_ACCELERATE
13.76313,6.50296,7.705517,5.26518,3.953816,1.384865,0.2791617,-41.73967,19.31932,,LEFT_ACCELERATE
13.63383,6.469827,7.915969,5.262127,3.96326,1.467572,0.2791617,-41.7244,19.32497,,LEFT_ACCELERATE
13.56731,6.452955,8.022915,5.260485,3.968343,1.558427,0.2791618,-41.70758,19.33117,,LEFT_ACCELERATE
13.49547,6.434795,8.1538,5.255994,3.973867,1.631743,0.2791618,-41.694,19.33618,,LEFT_ACCELERATE
13.43737,6.42014,8.279155,5.250813,3.978319,1.703502,0.2791618,-41.68061,19.34108,,LEFT_ACCELERATE
13.38208,6.406293,8.397197,5.245798,3.982553,1.824004,0.2791615,-41.65751,19.34932,,LEFT_ACCELERATE
13.29937,6.38352,8.580404,5.237726,3.992231,1.90053,0.2791614,-41.64284,19.35455,,LEFT_ACCELERATE
13.24668,6.366215,8.735883,5.232612,3.999762,1.963242,0.2791612,-41.63081,19.35884,,LEFT_ACCELERATE
13.20333,6.352027,8.86156,5.22844,4.005928,2.0411,0.2791614,-41.61524,19.36417,,LEFT_ACCELERATE
13.1594,6.337163,8.986216,5.223649,4.012691,2.119356,0.2791616,-41.59939,19.36953,,LEFT_ACCELERATE
13.11788,6.323016,9.144472,5.218988,4.019228,2.1892,0.2791618,-41.58525,19.37431,,LEFT_ACCELERATE
13.08076,6.310393,9.300479,5.214842,4.025086,2.313012,0.2791619,-41.55961,19.3828,,LEFT_ACCELERATE
13.02011,6.289753,9.560009,5.208003,4.034794,2.398278,0.2791615,-41.54115,19.38866,,LEFT_ACCELERATE
12.9862,6.278017,9.792544,5.203966,4.040536,2.470768,0.2791611,-41.52546,19.39365,,LEFT_ACCELERATE
12.95728,6.268055,9.979013,5.200574,4.04545,2.556922,0.2791606,-41.50681,19.39957,,LEFT_ACCELERATE
12.92272,6.256232,10.36642,5.196596,4.05132,2.643158,0.2791611,-41.48706,19.40551,,LEFT_ACCELERATE
12.88875,6.245481,-1,5.189686,4.057726,2.756569,0.2791618,-41.46097,19.41332,,LEFT_ACCELERATE
12.84312,6.231494,-1,5.179456,4.069028,2.83897,0.2791623,-41.44202,19.419,,LEFT_ACCELERATE
12.80505,6.221349,-1,5.172084,4.077275,2.90972,0.2791619,-41.42518,19.42389,,LEFT_ACCELERATE
12.76662,6.210065,-1,5.166565,4.084065,3.000811,0.2791613,-41.40331,19.43018,,LEFT_ACCELERATE
12.71503,6.191477,-1,5.159742,4.092741,3.06921,0.2791609,-41.38689,19.4349,,LEFT_ACCELERATE
12.67618,6.17752,-1,5.154645,4.099269,3.137178,0.2791604,-41.37058,19.4396,,LEFT_ACCELERATE
12.63742,6.16364,-1,5.149599,4.105771,3.240733,0.2791613,-41.34516,19.44676,,LEFT_ACCELERATE
12.56522,6.139986,-1,5.142917,4.115644,3.345357,0.2791622,-41.31945,19.45399,,LEFT_ACCELERATE
12.49119,6.115905,-1,5.136245,4.125638,3.423393,0.2791627,-41.30027,19.45939,,LEFT_ACCELERATE
12.43579,6.097924,-1,5.131287,4.133095,3.512096,0.2791623,-41.27827,19.46552,,LEFT_ACCELERATE
12.36405,6.075645,-1,5.126107,4.145745,3.590466,0.2791618,-41.25881,19.47094,,LEFT_ACCELERATE
12.29964,6.055748,-1,5.121577,4.157311,3.67425,0.2791614,-41.23801,19.47674,,LEFT_ACCELERATE
12.2306,6.034463,-1,5.114208,4.169668,3.817437,0.2791618,-41.20222,19.48665,,LEFT_ACCELERATE
12.1118,5.998095,-1,5.09845,4.190627,3.917408,0.2791624,-41.17716,19.49357,,LEFT_ACCELERATE
12.02836,5.972695,-1,5.087543,4.205203,4.010929,0.2791631,-41.15371,19.50004,,LEFT_ACCELERATE
11.95018,5.948918,-1,5.07735,4.218833,4.091123,0.2791626,-41.13321,19.5056,,LEFT_ACCELERATE
11.88937,5.930312,-1,5.068707,4.229856,4.190176,0.2791621,-41.10789,19.51246,,LEFT_ACCELERATE
11.81402,5.902334,-1,5.058046,4.243955,4.282951,0.2791619,-41.08418,19.51889,,LEFT_ACCELERATE
11.74321,5.875493,-1,5.048083,4.261415,4.36072,0.2791622,-41.06372,19.52429,,LEFT_ACCELERATE
11.69297,5.855346,-1,5.039901,4.274944,4.447485,0.2791623,-41.04072,19.53032,,LEFT_ACCELERATE
11.63945,5.833549,-1,5.030862,4.289708,4.516956,0.2791626,-41.02231,19.53515,,LEFT_ACCELERATE
11.5964,5.816076,-1,5.023646,4.301538,4.582165,0.2791628,-41.00502,19.53968,,LEFT_ACCELERATE
11.55587,5.79967,-1,5.016886,4.312651,4.674301,0.2791626,-40.97943,19.5461,,LEFT_ACCELERATE
11.51089,5.779973,-1,5.008029,4.326549,4.765937,0.2791622,-40.95391,19.55249,,LEFT_ACCELERATE
11.46655,5.760589,-1,4.99484,4.340288,4.830076,0.2791618,-40.93605,19.55696,,LEFT_ACCELERATE
11.4354,5.747011,-1,4.984808,4.349929,4.903674,0.2791618,-40.91507,19.5621,,LEFT_ACCELERATE
11.40294,5.732522,-1,4.973643,4.360376,4.981209,0.2791623,-40.89222,19.56753,,LEFT_ACCELERATE
11.37383,5.718952,-1,4.962409,4.371007,5.047779,0.2791628,-40.8726,19.57219,,LEFT_ACCELERATE
11.3488,5.707318,-1,4.952811,4.38275,5.133976,0.2791634,-40.84719,19.57823,,LEFT_ACCELERATE
11.31272,5.692274,-1,4.940461,4.397979,5.2252,0.2791635,-40.81896,19.58464,,LEFT_ACCELERATE
11.28133,5.6789,-1,4.928297,4.41224,5.304472,0.2791636,-40.79398,19.59023,,LEFT_ACCELERATE
11.25718,5.663402,-1,4.918103,4.42405,5.386659,0.2791637,-40.76809,19.59602,,LEFT_ACCELERATE
11.23212,5.647383,-1,4.907643,4.436345,5.453172,0.2791638,-40.74691,19.60071,,LEFT_ACCELERATE
11.21288,5.634833,-1,4.899412,4.44608,5.528445,0.2791645,-40.72145,19.60605,,LEFT_ACCELERATE
11.19836,5.623287,-1,4.891323,4.455343,5.621833,0.2791653,-40.68987,19.61267,,LEFT_ACCELERATE
11.18047,5.609058,-1,4.881431,4.466941,5.714483,0.2791661,-40.65855,19.61925,,LEFT_ACCELERATE
11.16281,5.59503,-1,4.865551,4.478562,5.794434,0.2791668,-40.62966,19.62496,,LEFT_ACCELERATE
11.15859,5.586674,-1,4.852994,4.486378,5.875376,0.2791674,-40.60013,19.63075,,LEFT_ACCELERATE
11.15632,5.578927,-1,4.840639,4.495798,5.940507,0.2791678,-40.57636,19.63542,,LEFT_ACCELERATE
11.15475,5.572787,-1,4.830827,4.504739,6.003805,0.2791681,-40.55326,19.63995,,LEFT_ACCELERATE
11.1534,5.566907,-1,4.821404,4.513494,6.105366,0.2791703,-40.51322,19.64729,,LEFT_ACCELERATE
11.16649,5.563017,-1,4.808712,4.524142,6.18664,0.2791719,-40.48115,19.65316,,LEFT_ACCELERATE
11.16773,5.555983,-1,4.798811,4.532809,6.264132,0.2791733,-40.45057,19.65876,,LEFT_ACCELERATE
11.16943,5.546974,-1,4.789568,4.541215,6.331915,0.2791739,-40.4222,19.6637,,LEFT_ACCELERATE
11.17704,5.541588,-1,4.782939,4.546936,6.396859,0.2791747,-40.39449,19.66845,,LEFT_ACCELERATE
11.18668,5.537344,-1,4.777166,4.551964,6.459229,0.2791755,-40.36788,19.67301,,LEFT_ACCELERATE
11.19635,5.533404,-1,4.77153,4.556914,6.56166,0.2791767,-40.32395,19.6805,,LEFT_ACCELERATE
11.21412,5.527573,-1,4.755155,4.56505,6.648771,0.2791786,-40.28376,19.68695,,LEFT_ACCELERATE
11.24069,5.527144,-1,4.743696,4.569256,6.722505,0.2791803,-40.24975,19.69242,,LEFT_ACCELERATE
11.26421,5.52706,-1,4.734256,4.57303,6.815667,0.2791824,-40.20677,19.69932,,LEFT_ACCELERATE
11.29521,5.527308,-1,4.722661,4.578602,6.879131,0.2791835,-40.17542,19.70408,,LEFT_ACCELERATE
11.31826,5.531227,-1,4.716535,4.582309,6.953641,0.2791848,-40.13819,19.70968,,LEFT_ACCELERATE
11.34598,5.534801,-1,4.709924,4.586413,7.057939,0.2791864,-40.08607,19.71753,,LEFT_ACCELERATE
11.38672,5.533122,-1,4.701138,4.592573,7.128609,0.2791876,-40.0492,19.72289,,LEFT_ACCELERATE
11.42144,5.5346,-1,4.696744,4.595422,7.212582,0.2791893,-40.00373,19.72931,,LEFT_ACCELERATE
11.47062,5.539195,-1,4.693115,4.597456,7.273312,0.2791905,-39.97086,19.73396,,LEFT_ACCELERATE
11.5075,5.54285,-1,4.685533,4.59916,7.338753,0.2791918,-39.93542,19.73897,,LEFT_ACCELERATE
11.5485,5.547087,-1,4.677602,4.601225,7.422701,0.2791935,-39.88673,19.7455,,LEFT_ACCELERATE
